id,premise,hypothesis,lang_abv,language,label
5841218ac3,"These days, newspaper writers are no longer allowed the kind of license he took.",Newspaper writers need to be more factual and careful these days.,en,English,1
02972f8550,"Think of it this  When consumer confidence declines, it is as if, for some reason, the typical member of the co-op had become less willing to go out, more anxious to accumulate coupons for a rainy day.",Coupon collecting is no longer allowed in most US stores.,en,English,1
8b7dc26eda,", less than ten years after the death of the prophet Muhammad.",The prophet Mohamed died.,en,English,0
ee0f8c4dc3,China's civil war sent distressing echoes to Hong Kong.,China fought a civil war that scared Hong Kong.,en,English,0
d27ae867bb,"Ocho Rios is Spanish for  eight rivers,  but this name is not descriptive of the area.","The area doesn't have eight rivers, only four.",en,English,1
fc2114471f,"4 million homes watch the evening news on CBS, ABC, and NBC.","4 million homes watch CBS, ABC and NBC.",en,English,0
71c2ed0290,Slate could have put someone with a reasonable grasp of elementary finance and a balanced viewpoint in charge of writing a tax piece.,Slate has incompetent people write their tax pieces.,en,English,1
f4d6b9317c,"61 Although young people may realize that this effort can compensate for poor abilities, girls may conclude that mastering complex math is not worth the effort.",The girls think math is easy.,en,English,2
656193fc95,He is chivalrous to the point of idiocy.,He needs to learn to be a little more chivalrous.,en,English,2
bc291ef1fe,"Most of France went enthusiastically into World War I, and came out of it victorious yet bled white.",French citizens were not supportive of their participation in WWI.,en,English,2
f9a4fd0a4a,"196), for example, we learn that the original lingua franca (Italian, Frankish language) was a hybrid language.",Some languages ​​are created by children.,en,English,1
c6c3765135,Rights are attached to people suspected of crime.,Every criminal suspect has the right to a lawyer.,en,English,1
0b6a4f53ac,so that's that's one of your priorities there's got to be air has to be an automatic,Do not get a car if it has a broken air-conditioning system.,en,English,1
9825788c62,"As he continued to monitor the city's SOD channel, which was used by New York City police helicopters, he also monitored the point-to-point tactical channel that fire crews climbing the towers would use.",NYPD helicopters could not use the channel used by ESU teams.,en,English,1
41e64789e5,"I admit I have knowledge of a certain name, but perhaps my knowledge ends there.""","I won't tell you anything, because I don't know.",en,English,2
166b5eab83,"And I, well, didn't know how much detail he wanted.",I didn't know he wanted information on travel times.,en,English,1
7be4253116,He realized that he might have to give up in a hurry.,He realized that he had to go back all day.,en,English,2
34c8b06dd2,So Shannon took the logarithm of quantities in the text containing the message and multiplied by the probability that the message was sent from the source.,Shannon was not interested in the messages.,en,English,2
6a5b7332f9,"In the center of the resort, in the zoned waters of the inner lagoon, there is a Swim with Dolphins program.",You can swim with dolphins at the resort.,en,English,0
885fa057b0,Tommy had a healthy and vigorous appetite.,Tommy hadn't eaten all day.,en,English,1
7e1a365866,"However, SAB, supported by recent literature addressing the problem (Rossi et al.",The CCS completely ignored the subject.,en,English,2
a1b5e18da2,Ile de R ??,Ile de R.,en,English,0
d89530c3b0,Funchal's central area boasts the best variety of shops and local products on the island.,Funchal heavily imports hand-crafted goods because of how many they manage to sell every week.,en,English,1
917fe7941b,It is unknown at this time what he will do after leaving the post.,AICPA has been going on for over a year.,en,English,0
022a228b9c,The parents of many young donors are longtime political activists who know the rules.,Parents support Republicans.,en,English,1
6300547163,"Additionally, the Anti-Defamation League investigation describes a continuing decline in the number of patent anti-Semites in America; from 29% in 1964 to 20% in 1992, to 12% currently.",The Anti-Defamation League investigation shows that there are still some staunch anti-Semites in America.,en,English,0
c067a5c0f9,but i don't know you know  maybe you could do that for a certain period of time but i mean how long does that kind of a thing take you know to to um say to question the person or to get into their head,It might take a long time to do that because getting inside a person's head takes time.,en,English,1
2816324a7f,"Maps of hiking trails are available at the Government Publications Ceter, Low Block, Government Offices, 66 Queensway in Central.",Hiking trail maps can be obtained at the Government Publications Center.,en,English,0
aa96aa2e8f,"One thing was that these posters had plenty of children in the development of the houses, and as the children's cities were perceived, they were wonderfully developed.",They did good by making hooves for children after the war.,en,English,0
5ca7c0287a,oh for heaven sakes for the drugs yeah uh-huh,For drugs.,en,English,0
c257492699,... why they have so little self-respect that they value friendship with thieves and murderers.,Some of their friends are thieves and murderers.,en,English,0
b67bf557cc,A ball of jet fuel exploded and disrupted a group of elevators,"Car fuel gathered on the ground, but did not ignite.",en,English,2
7362f4047b,"Finally, he ordered Secretary of the Treasury Paul O'Neill to create a plan aimed at financing al Qaeda and confiscating their assets.",Treasury Secretary Paul O'Neill has been instructed not to deal with al Qaeda funding.,en,English,2
359352a39e,"I understand that you are Lord Julian Wade, was his aggressive greeting.",Lord Julian Wade greeted the others in a way that could be considered aggressive.,en,English,0
7e82e7c815,"Also, considerable sums are spent by the Postal Service analyzing the costs associated with worksharing, and mailers/competitors incur considerable expense litigating their positions on worksharing before the Postal Rate Commission.",Competitors spend more litigating around workshare than the Postal Service spends analyzing costs associated with worksharing.,en,English,1
9e4223ff72,Our work has also shown that agencies can do a better job of providing incentives to encourage employees to improve performance and achieve results.,Employee performance can be improved with incentives.,en,English,0
cf5e3a44fe,FBI investigators have speculated that Al Qaeda may have instructed other militant Muslims in the Phoenix area to enroll in aviation training.,FBI investigators in Phoenix found 100 other extremists.,en,English,1
692c6525d6,away from the children,Far from the kids,en,English,0
7e37f851e2,yeah that's probably a  a little bit under what it is for this time of year i i think i haven't seen the weather the news the weather on the news in the evening lately but i think the average high would be it should be about seventy,The evening news is the same time my favorite show comes on.,en,English,1
51e2acf258,"Your determination saved me from a horrible danger, she admitted.","He did not want to help her, but he was grateful.",en,English,1
90b105f31e,"Even if an airplane catches fire, for why it burns, the parts made of lead must melt for the radiation to leak.","After the plane is burned, the radiation will leak through a transfer piece.",en,English,0
ea0a057c96,"The Shore Temple, which has withstood the wind and the waves for 12 centuries, is made up of two shrines.",The Shore Temple has been lost to time.,en,English,2
7aedc43c5e,"Yeah, now, can't you? She cried.",He never questioned because he was always silent,en,English,2
2da0837e9d,and uh i think we'll be uh equal to them in salary and recognition in the long run,These two options should pay more than the average market price for the next decade.,en,English,1
b3675d4224,Eve's Apple turns out to be a sturdier book than it seems.,Eve's Apple is an overrated book.,en,English,2
e29b2acd01,"And then I got it, and I'm like a greats, what can I do with it?",I don't know what I was supposed to use it for.,en,English,0
69b081cfa2,And they couldn't stay in the Augusta area because people knew they had tried to do something that was really taboo and try to pass for white.,People had no idea they weren't white.,en,English,2
c75f32c85c,"We're going to try something different this morning, said Jon.",Jon decided to try a new approach.,en,English,0
8c11f01e2e,i ripped the ligaments in my right ankle,"i narrowly avoided injuring my right ankle, luckily",en,English,2
c09eb83658,Another quarter billion plus dollars of the total amount sought was earmarked to pay down operating debt accrued in past years.,Another quarter billion dollars or more was earmarked to pay bonuses.,en,English,2
5af147ab52,sort of a building season season yeah,Like a season without any building.,en,English,2
a04f8fa6f5,The detention facility dates back to the Slahy meeting until October 1999.,The Slahi meeting took place in October of 1999.,en,English,0
78f78f0d51,This is a huge challenge and a big expectation for any response system.,"Any enterprise has a challenge, no matter what.",en,English,0
1eddffd7b0,um well i hate to yes i do,I really love to.,en,English,2
14c4a14b51,17 An alternative to unaddressed mail would be to auction off the right to be a third bundle on specific days in specific post offices.,You could auction off the right to another bundle instead of doing unaddressed mail at rural post offices.,en,English,0
b61c6eb827,"Across the river from the city, it has superb views; rooms are very contemporary in design.",It has great views of the city.,en,English,0
f8eae3183b,"Relationship Between Quality of Life Instruments, Health State Utilities, and Willingness to Pay in Patients with Asthma.",There is no relationship between willingness to pay or quality of life instruments.,en,English,2
6cdd6247e8,"She was quite young, not more than eighteen.",She looked older even though she was only barely eighteen.,en,English,2
7a41175902,i mean i'm i'm sort of strange in a way i'm i'm about twenty pounds overweight and i smoke but my blood pressure is about my last reading was just the other day it was one hundred two over seventy nine,My blood pressure isn't too bad considering I'm not very healthy.,en,English,1
0660948ec9,He saw himself as a dog that had snatched up in the shadows looking for substance.,The saying is as old as time,en,English,1
09710d88ea,for the direct sunlight and stuff right but uh but i i haven't really found it too bad we've lived in our house about uh oh thirteen years i suppose and and really really only painted once and you know it was new when we bought it and we painted one time since then but you know it's probably going to be time to paint again in a couple of years,"I only had to paint the house once, so the siding has held up well.",en,English,1
f543432dfd,Table 4.1: Selected Federal Income Tax Provisions That Influence Personal Saving,Some tax provisions are meant to stimulate personal savings.,en,English,0
a13a09bcac,"Once these decisions have been made, the CIO must provide effective and responsive support through efficient resource allocation and daily duty execution.",A CIO organization usually has seven people to support in these cases.,en,English,1
55a72d4fb1,"Auditors from another country engaged to conduct audits in their country should meet the professional qualifications to practice under that country's laws and regulations or other acceptable standards, such as those issued by the International Organization of Supreme Audit Institutions.",All auditors report to a globally managed governing body.,en,English,2
29ce108749,"A sidebar notes that controversy remains over the Mars meteorite that crashed into Antarctica about 11,000 years  While scientists have demolished most of the evidence that the meteorite contained living creatures, they cannot explain why the meteorite contains a molecule that on Earth is only produced by biological processes.","The Mars meteorite crashed over 30,000 years ago.",en,English,2
e2d8770096,I will be looking for you on December 11th!,I expect you to be there on December 11 an hour before the event begins.,en,English,1
0f8a2a06dd,"And uh, they moved to the city, and it still is, in Augusta, the main street in the city is called Broad Street, and it's really only Broad Street in the city.",They left Augusta and went to Atlanta.,en,English,2
db65628e59,"I will some day, if you ask me, she promised him, smiling.","She swore to him that if he asked her someday, she would.",en,English,0
bab22dc779,oh no no they're not fired they there are they have one chance to then go in a program if you come back positive you have one chance to go in and go into they have a lot of uh rehabilitation both for alcohol and for drug use uh and they have uh a lot of uh they they have an agency where you can go for personal problems financial or whatever,"If a drug test comes back positive, they fire the employee right away.",en,English,2
6357200ae6,to do it before you know before it gets hot and one time last year i remember we were planning on doing that and it was eighty degrees even then,"Last year we were planning on doing that, but it was already 80 degrees.",en,English,0
d9b67d0f1c,Multiply the logarithm of the number of micro states per macro state by the probability that the system is in that macro state.,Calculations include probability.,en,English,0
6ff404fd66,"4) Clinton's job rating fell from 60 to 55 points in a Washington Post poll, apparently because pollees disapproved of his use of the White House for fund raising.",Pollees down-rated Clinton by up to 5 points.,en,English,0
65d90605d4,But all his time was spent in organizing the officers and reviewing the documents based on a new defense policy and working with the guidance of the defense plan and the planning of existing contingencies.,The final defense policy document was more than five hundred pages long.,en,English,1
427278cf87,they they are good,They are terrible.,en,English,2
963a01acf6,"Built in a.d. 688 691, it is decorated in thousands of exquisite, predominantly blue and yellow, Persian ceramic tiles, with Koranic scriptures on the lintels.",It's decorated in hundreds of green and brown ceramic tiles.,en,English,2
75317c4ea4,He went to Pakistan but was agitated when asked if he would travel to neighboring countries while in Pakistan (Pakistan is the usual route to training camps in Afghanistan).,It is not unusual for terrorists to pass through Pakistan into Afghanistan.,en,English,0
5d31256595,"The faaade of the temple Ramses II is one of the most enduring images of Egypt and although you may have seen them in the photos, they are truly breathtaking in reality.",The facade is located in the Temple of Ramses II and is made of pure gold.,en,English,1
4eddd3e729,learn to put yourself in the other person's shoes,To look selfishly at your own life and your own business.,en,English,2
cf37de68a0,"Shortly after stepping out on the bridge, Jon felt the entire walkway narrow.",The walkway widened soon after Jon stepped on the bridge.,en,English,2
3e37fbc5f4,"And far, far away- lying still on the tracks- was the back of the train.",The train was speeding along the track.,en,English,2
4b01ed3fe3,"There is no tradition of clothes criticism that includes serious analysis, or even of costume criticism among theater, ballet, and opera critics, who do have an august writerly heritage.",Clothes criticism is not taken seriously by consumers.,en,English,1
45b5b7e4a1,i wish it was as good over here as it is over there but if you're the,I wish it was as nice in America as it was in Iraq.,en,English,1
7d58be577f,Protect it like Kosovo or the administrator.,NATO believes it should also divide Kosovo into smaller areas.,en,English,1
a91de08338,"The narthex, or entrance hall to the nave, is crowned by a magnificent sculpted tympanum of Jesus enthroned after the Resurrection, preaching his message to the Apostles.",There is a tympanum of Jesus above the entrance to the nave.,en,English,0
3195de4f41,"“I don't think it would make a slight difference if he did,” his master said seriously.",His lord thought that both elections would have a significant impact.,en,English,2
ec619ac619,"The notable thing for me about the Left Behind series--beside the fact that few in the secular media have noticed that millions of Americans are busy reading books warning about the imminence of one-world government, mass death, and the return of the Messiah, is that all the Jewish characters are Christian.",The Left Behind series is about people converting to Christianity.,en,English,1
31e71e2e79,Many officers responded to help injured civilians and to urge those who could walk to leave the area immediately.,Officers cordoned off the area and refused to let anyone in or out.,en,English,2
ef2b4d91e5,um-hum um-hum um-hum yeah yeah it is i don't know i think it's a very interesting um discussion you know and and there's certainly uh lots of pros and cons around it,The discussion was very bland to me.,en,English,2
509077b1ba,"By then, the program had added Carroll and Grayson counties and the city of Galax and had five attorneys.",The program had only one single attorney.,en,English,2
71855048c0,"In April 1453 the Sultan's armies massed outside the city walls, outnumbering the Byzantines ten to one.",There were ten times as many of the Sultan's armies than Byzantines.,en,English,0
c55a070411,Do you know how long we've been here? he asked one morning as they sat facing each other at breakfast.,They were sitting across from each other at breakfast.,en,English,0
4e8810c69d,Each test includes a rating scale so that those who have taken the test can determine the level of their knowledge of the Chikano culture.,The test rating measurement was not used and was therefore useless.,en,English,2
81a2ef223e,Your investment maintains the high quality of all aspects of the museum and makes new achievements possible.,The Museum is affected by investments.,en,English,0
ff304862ca,God i'm envious,"Lord, I'm envious.",en,English,0
13426db437,During the initial interview the domestic response to the ad mail is discussed.,"In the admissions interview, it was not mentioned about the letter of discussion",en,English,2
73483fd556,because otherwise it's too it gets if you start them when it's cooler in the spring then it gets too hot in the summer,It will get too hot in the summer if you start them in the spring.,en,English,0
c766f473a1,from grocery store baggers that want to buy my car because it's a Trans Am they're high school seniors seventeen years old and they got to impress their girl friend,There are people who are keen to buy my car.,en,English,0
116b37abbe,Each of them was as tough as a thick tree and loyal to the death.,They were tough and loyal.,en,English,0
953876bcba,um um yeah so so then you have an inscription over there at the top that says you have this alarm system and what if a burglar comes cut your phone line?,It is not a good idea to put up signs saying you have an alarm.,en,English,2
f4ec182e30,"I guess history repeats itself, Jane.",It is possible history repeats itself.,en,English,0
2cc5c53b74,"We'll be the first to admit we make mistakes, but most of those are bureaucratic.",We make mostly bureaucratic mistakes; other types are rare.,en,English,0
5af4976632,"And if they did come, as remote as that is, you and your men look strong enough to handle anything.",The men looked weak.,en,English,2
c7a5e283e3,"When Alice objected, But this is a different endurance, she replied, She was sick of all kinds, I assure you!",Alice participated in all this.,en,English,2
362b3acf9e,"They capitalized on the natural resources by using the salt to cure fish, which they exported to their home country.",They kept all of the salted fish for themselves.,en,English,2
3556ef0195,"Of course, your resolution was valuable, Thanks to him for saving you from the Spaniards",You hate him for taking you out of the Spaniards.,en,English,2
2fc5e15dc3,"I could've afforded a much swankier, up-town place- or at least, a slightly swankier, mid-town place- but all that space would just encourage me to clutter.",I was poor and could only afford a small space.,en,English,2
57cb283810,i think there would be an awful lot of resentment and um i i really don't think it would be feasible on our country,I think it would lead to resentment and it's not something that is feasible for the country.,en,English,0
fad8778a77,Human resource systems were consolidated and new corporate structures were quickly defined to ensure continued support to the increased customer base.,The human resource system was extended from its previous level.,en,English,2
c955ffde86,"As the ball falls, a giant sign is illuminated and transmitted on each 2000 Discovery Card.",Signs light up.,en,English,0
4dd4de96de,and they're illegal so i don't think it would do us any good to outlaw them all together,"Since they're already illegal, outlawing them would be good.",en,English,2
7473d1d53a,"The more popular offerings include kuru fasulye (haricot beans in tomato sauce), patlican kizartmasi (aubergine fried in olive oil and garlic), and a range of salads.",Salads and dishes with aubergine in them are both available.,en,English,0
7bcac035a2,They crossed the Forth from Dunfermline at the narrows known to this day as Queensferry.,The narrows are still named Queensferry.,en,English,0
afbab1122f,Everybody has this quote from NBA commissioner David  You cannot strike your boss and still hold your job--unless you play in the NBA.,NBA commissioner said NBA opens more possibilities than other jobs,en,English,2
ff7bb4cb84,right that's that's supposedly,"Right, possibly.",en,English,0
9753eca974,The original wax models of the river gods are on display in the Civic Museum.,They have models made out of clay.,en,English,1
053c696e5f,"But anyway, the animals will be lost all the time, especially the goats.",The goats often escaped.,en,English,0
32fe1efca7,"However, the initial engineering had already been completed.",Engineering was a beginning.,en,English,0
c888034659,i always wait for the movie i don't have time to read the book,The movie is always better than the book.,en,English,1
fdfd62b6bb,"In Tokyo, the editor of The Economist witnessed an advertisement for Bourgeoisie's milk for a boy's shirt.",The author of 'The Economist' grew up in Tokyo and saw a shirt,en,English,0
f01df4e081,"The burden of his spiritual functions as high priest of Shinto and the tasks of administration led the emperor to welcome an early abdication, frequently to retire to a life of Buddhist meditation and scholarship.",People looked down on the emperor for abandoning his duties and abdicating.,en,English,1
7f898a40f7,I believe that it was the hope of capturing and hanging Captain Blood alone that led my uncle to leave his plantations in Barbados and take the post of deputy governor in Jamaica.,My uncle always loved Captain Blood and never left the plantations in Barbados.,en,English,2
f9d2229412,That is exactly what our head coupon issuer Alan Greenspan did in 1987--and what I believe he would do again.,This is what Greenspan did in 1987 and what I think he will do again.,en,English,0
a5d65e604e,and those are the people that you know can you rehabilitate them the some of the ones that are you know perpetual,You wonder if it's possible to rehabilitate those types of people.,en,English,1
40f4778649,"Each caters to a specific crowd, so hunt around until you find the one right for you.",You may have to search a bit before you find one that works for you.,en,English,0
945d3b8558,ooh that does get high yeah i mean,That does get high because you want so many different extras.,en,English,1
4ce80a4192,Figure 4 shows the supply curve for job-sharing services.,Job sharing services are not in demand at all.,en,English,2
fc4f7693e0,"Even now, Blood did not claim it.","Even now Blood did not notice anything, because he was busy",en,English,1
136a325d2c,Challenges to Restore Public Confidence in,"The public has great confidence, despite the situation.",en,English,2
695fefb480,"From May to mid-October, Boston Harbor Cruise Company (Telephone Number.",There are very long sea voyages near Boston Harbor.,en,English,1
d0065596bf,"A reply card is enclosed in the envelope, with the hope that you will think of starting 1919 with IU gift giving.",Return this card to let us know what you want for dinner.,en,English,2
d68d4668b1,"22 Despite these strictly regulated standards and 'constantly updated wage rates,' gross violations in the workplace have become commonplace in the 1990's.",All textile factories and shops were permanently closed in 1980.,en,English,2
dfc446da7d,"Good day to you, Blood greeted him cordially.",The man is old,en,English,1
22513ed7e7,in you know just dealing with the customer maybe that's there only reason why they don't it'd seem like they'd just put a little barrel out there and say it pour here and go on  we'll take your money,The customers were just one of many reasons.,en,English,2
86893defea,"In general, six elements appear  purpose, type of data collected, method of data collection, design, method of data analysis, and reporting.",Purpose is not one of the six elements listed here.,en,English,2
681fe26c88,"Between 1936 and 1940, Greece was under the military dictatorship of Ioannis Metaxas, who is remembered for the resounding echi (no) he gave in response to Mussolini's ultimatum to surrender in 1940.",Greece has never been ruled by a military dictator.,en,English,2
ff8aeaa724,So it was very interesting.,I found it interesting.,en,English,0
7937fa39e6,"However, one thing that Tesniares hasn't expected is Anglo-Saxon's investment.",Anglo-Saxon input is very important.,en,English,1
0bf7d4b70f,"Troyes is also a center for shopping, with two outlet centers selling both French and international designer-name fashions and home accessories.",One of the outlet centers in Troyes sells Prada fashions.,en,English,1
30ff6ed6d1,"While obviously constrained by their bondage, blacks nonetheless forged a culture rich with religious observances, folk tales, family traditions, song, and so on.",Clearly are constrained by their folk tales and traditions.,en,English,2
605d71ed78,"Aa, no, to be honest, I never read books I should have.",I haven't read any book longer than 100 pages.,en,English,1
1451dfd883,The Clinton Birthplace Foundation offers full membership stability to individuals who pay only 10 10.,"You must pay ہزار 1,000 to become a Clinton Birthplace Foundation worker",en,English,2
5c79c98f43,I put it to you that you did do so?,I understand that you did not do so.,en,English,2
0bdbbeab8a,"is sandarbh mein, sanyukt raajy america ke Omni Gazetteer ke haaliya prakaashan, 1,500,000 pravishtiyon ke baavajood, theek se ek mahatvaakaankshee ek yadyapi keval pahala kadam ke roop mein dekha ja sakata hai.",The United States' Omni Gazetteer is the first step.,en,English,0
351c982986,Then he sobered.,He was drunk.,en,English,2
482c178098,I'd noticed him more than once and I'd figured it out in my own mind that he was afraid of somebody or something.,I feel like something or someone is terrifying him.,en,English,0
75c6edb8c3,"You know, you can't, you can't survive, if you don't have back pressure, at these heights the respiratory pressure increases.","You need a back pressure of over 5,000 feet.",en,English,1
8ff763ef93,"The unintended side effect is radical, direct  In what other state do voters set the tax rates?",There is a radical side effect that was not intended.,en,English,0
9739349671,"You know very well that I went to the library yesterday to search, and I stumbled upon a new book by PJ O'Rourke called Parliament of the Terrified, about",He really likes PJO Rorky books.,en,English,1
a4d8a9cfce,Built in a.d. 715 to help measure the peak and trough of the Nile flood.,It said the Nile flood was 12 feet deep.,en,English,1
31294d3e02,So I had to take the whole and try to figure it out like that.,I will calculate it based on the total.,en,English,0
ba4380473d,um we tried that but we really weren't happy with it so he does that all himself now,"He does that all himself now, after we tried.",en,English,0
90389ed7d1,"The objectives may seem abstract to the average household, a larger economy clearly influences personal savings through traditional pension plans with defined benefits.","For the average home, goals may seem more abstract.",en,English,0
bb2621ee4d,"But we don’t. Normally, you know, as you can see here, ladies wear short skirts, shirts, suits or dresses, so it’s good for me to work at home because I can wear pants.",I only wear an undershirt when I work from home,en,English,1
d2b5441f67,Bien! he said at last.,He wasted no time speaking.,en,English,2
6a52f189e0,You can not remove these.dll files while Windows is running (which is part of the Microsoft section).,"Windows relies on .dll files in several programs, so deleting one of these files will affect many programs.",en,English,1
42087cb8ca,The island has a long history; its marble deposits were coveted around the ancient world.,The island was settled on very recently.,en,English,2
2937263b18,The museum is not strong on catalogs or labels,List of museum's strong perspectives.,en,English,2
eed6119180,"The editors, for their part, arrange to have them all written just in case I do.","There are two editors, and one is more often responsible for arranging for them to get written than the other.",en,English,1
8428ec79b8,Binalshibh believed that the disagreement arose as a result of Jarrah's visit to the family.,Jarrah is involved in a fight with his brother-in-law.,en,English,1
0685316ce3,They were probably not the brightest people in the world but they were nice and interested in people who wanted to study.,"They were really smart, but they played stupidly when they didn't know other people very well.",en,English,1
73b413a0ee,The world ripped apart around them replaced with a world of fear and blood and fire.,They were trying to escape the chaos around them.,en,English,1
a01468aca2,"Look here, you've been asking me a lot of questions.","Look here, you have been posing a lot of questions at me.",en,English,0
a331684b22,The following figure illustrates traditional centralized and decentralized organizational structures versus hybrid ones used by leading organizations today.,There is no difference between the two types of structure.,en,English,2
0f881f229d,"Specifically, by defining mission improvement objectives, senior executives determine whether their organization needs a CIO who is a networking/marketing specialist, business change agent, operations specialist, policy/oversight manager, or any combination thereof.",A CIO does not need to be an operations specialist.,en,English,2
7b2f447220,"The line composed of boxes shows the welfare level of all mailers, while the line composed of diamonds shows the technical loss of transferring work to the other party (if negative).",These lines calculate the benefit level of the mail is ten percent.,en,English,1
21c7a0d133,"Although anything 'they should know better, because we had nothing in Barbados, and with me and you are familiar with Colonel Bush.",None of us know Colonel Bishop,en,English,2
8a11f6d73b,Title IV of the Clean Air Act (relating to acid deposition control),The Clean Air Act only has a single title.,en,English,2
352a9c6b07,"In these cases, participants risk losing not only their jobs but also a significant portion of their retirement savings if their company files for bankruptcy.",Participants who have worked at the company for less than 4 years are at a higher risk of losing their job during bankruptcy.,en,English,1
2fb254bfcb,"Oh, what a fool I feel!",I am such a fool!,en,English,0
b400440b86,Knowing this can help workers understand that some combination of revenue increases and benefit reductions will be necessary to restore the program's long-term solvency.,This helps workers understand the restoration of the program's long term goals.,en,English,0
49336b18d8,Each test included a test device so that test takers could determine their level of knowledge of Chicano traditions.,The test was used to assess the skills of a Chicano cultural candidate.,en,English,0
291a7d0c6b,i think it's real good anyway it's it's been it was nice meeting you,It was nice meeting you,en,English,0
8c326327ea,"They shoot the students, right?",They have weapons that they use against students.,en,English,0
3b5dcee041,"By coordinating policy development and awareness activities in this manner, she helps ensure that new risks and policies are communicated promptly and that employees are periodically reminded of existing policies through means such as monthly bulletins, an intranet web site, and presentations to new employees.",There new employees are a risk.,en,English,1
8bd5c1949c,In 1990 the Program established the Elton T. Ridley Distinguished Service Award.,The award didn't start until 2002.,en,English,2
e523df195e,Possibly no other country has had such a turbulent history.,The country's history has been largely peaceful.,en,English,2
5891dda131,does does that make sense to you,I don't care if it makes sense to you or not.,en,English,2
a7cc288a3e,"The great historical moment came in 1864, when its capital, Charlottetown, hosted a meeting of maritime leaders with delegates from Ontario and Quebec to mark the path to Canada's federal status as a united domain.",Charlottetown hosted leaders.,en,English,0
4ba4ce40a4,"The WP runs a piece inside reporting that during a church service last Sunday, Cardinal John O'Connor of New York criticized President Clinton from the pulpit for taking Catholic communion while in South Africa.",The WP runs a piece inside reporting,en,English,0
762b1f8e7c,Snap Judgment,Some judgments are made very quickly.,en,English,0
dbc9b52102,"That drawer was an unlocked one, as he had pointed out, and he submitted that there was no evidence to prove that it was the prisoner who had concealed the poison there.",All evidence pointed towards the prisoner being the one to try and hide poison in the drawer.,en,English,2
0c7d9f2c17,yeah the the i mean people like that are crazy i did a study on it though when i was in high school it was one of these things we had to pick a topic to to investigate and at that time i don't think it's like that any more but at that time uh it was very unfair capital punishment was a lot more  common and if you tended and it tended to be that if you were ignorant or if you were a foreigner or if you were black or any minority for that matter the chances your chances of of uh getting the death penalty were you know like hundreds of times greater than if you could just communicate well i mean you didn't have to be um you didn't even necessarily have to be white but if you could just communicate and you could come across in the court room with some kind of um,It was something I performed research on during high school.,en,English,0
c803e3b7ed,"As with all donations to the Institute, 100% of your contribution will be used directly for research.",We spend half of your money on administrative costs.,en,English,2
db6efce7e7,uh well i figured if i had it done in the garage at the Toyota dealer i would be looking at probably three or four hundred dollars,I had it done at the Toyota dealer's for fifty bucks.,en,English,2
2294fc6eb7,'You should do the fixing.',You should try to fix this.,en,English,0
175178c953,He did packaging and paperwork for several years.,He made money and put things in the box.,en,English,0
8b111dd008,"Some American landmarks sound unique - places like Maggie's Nipples, Wyoming, or Greasy Creek, Arkansas, Lickskillet, Kentucky, or Scroungeout, Alabama.",There are a few names that sound very cheesy.,en,English,0
0d8322475b,"I made my Indianapolis debut as a theater director, a month ago when Inherit the Wind, a classic of American theater, was attended by over 5,500 middle and high school students. learn.",I've never been a stage director.,en,English,2
8eb48d68b8,"Well, shut it then, laughed the woman.",She laughed about the situation even though she was annoyed.,en,English,1
a2fc2596cd,It's a wonderful time of the year. For telling fiction,It's a good time to tell stories because it's cold outside.,en,English,1
fc4599dda8,[I]n You're the Top Porter does not capitalize on the text's potential for realism.,The text has a potential for realism that is unrealized.,en,English,0
90f2478217,"If so, do they often approach this border?","I want to know, are they often in the UK?",en,English,1
073d3c02dc,Research published in Science shows evidence of progress in documenting the first successful transplantation of functional heart cells in an animal model.,"No one has transplanted heart cells, and it will never happen in the future.",en,English,2
a4ba6abdb8,He slowed.,He slowed down to let the horse by.,en,English,1
c2ae355e67,Who? asked Tommy.,Tommy asked about the location.,en,English,2
4cd15e4ef5,Students of human misery can savor its underlying sadness and futility.,Those who study human misery will savor the sadness and futility.,en,English,0
bd39bb98ca,"And equally exceptionally, hominid development of the last few million years has become more complex.",Echinospheres of hominids have doubled in complexity in every generation.,en,English,1
0be15deb37,"I can't help but wonder if Shuger thought to ask himself a few simple questions before launching his attack-- questions such as, did Tripp ask to be moved to her current job?",I know that Shuger asked himself a lot of questions.,en,English,2
a40ec3997d,"Indeed, part of what we need is a way to describe the organization of real processes in an unbalanced world.",We don't have to label anything.,en,English,2
f245cdb987,oh yeah all all mine are uh purebreds so i keep them in,all of mine are poodles,en,English,1
f3262e70db,"The time period is shown in Figure A-3 in Appendix A. However, depending on the details of the project, the time could vary by about two months.",See Appendix A for the names of the researchers.,en,English,2
3fc98a9b6e,Not yourself.,Only you,en,English,2
146249bad6,The vaquero or buckaroo is a western cowboy and the cowboy is a southern cowboy.,The cowboy comes from the south.,en,English,0
8b103566f7,Loire Valley,The Valley of Loire.,en,English,0
2252c94c77,80% of participants will report on enhancing conflict resolution skills.,More than half of the participants will enhance their conflict resolution skills.,en,English,0
de4ded469f,"Yes, I did it today, I saw it, Ah Darkman, have you seen it, ah I have not seen it, maybe I will see it today",I have already seen Darkman 4 times.,en,English,2
4f963ac6d3,Based on field observations and some discussions with U.S.,The field observations may have been faulty.,en,English,1
28bf9cb578,With your television you feel like you are being punished by television thieves.,You think that the right punishment for someone who steals a TV is death.,en,English,0
02b5092fc7,Boston One second just hit the Mall.,The mall was hit by a ship.,en,English,1
