id,premise,hypothesis,lang_abv,language,label
b75d492c89,"Gestionar el cambio en las industrias postales y de envío, Ed.",Hay personas cuyo único trabajo es gestionar los cambios en las industrias de envío y correo.,es,Spanish,1
dfab5947b0,ถ้างั้นฉันเข้าใจล่ะ และฉันก็ประมาณว่า เยี่ยมเลย ฉันจะต้องทำอะไรกับมัน?,ฉันแค่รู้ว่าจะต้องใช้มันเพื่ออะไร!,th,Thai,2
e92d7e6884,Một số chủ sở hữu cơ sở đã đổi mới trong kế hoạch xây dựng của họ để giảm thiểu thời gian chết.,Thời gian suy thoái có thể được giảm bằng cách sử dụng các kế hoạch xây dựng cải tiến.,vi,Vietnamese,0
df393a3386,Charles Lane Jamhuri Jipya anasema kuwa Habari za Ukamataji zinapanua rekodi ya Gabriel Garcaa Marquez ya uandishi wa habari usioaminika.,Charles Lane ni mwandishi.,sw,Swahili,0
30c4653914,"แบบสอบถามของ The Anti-Defamation League's อธิบายถึงการตกลงอย่างต่อเนื่องเป็นจำนวนมาก ในการต่อต้าน Semites แบบสุดโต่ง ว่า--จาก 29 เปอร์เซ็นต์ ในปี 1964, ลงไปถึง 20 เปอร์เซ็นต์ ในปี 1992, และจนถึง 12 เปอร์เซ็นต์ในปัจจุบัน",การสำรวจของกลุ่มต่อต้านการหมิ่นประมาทระบุว่ามีการเพิ่มขึ้นของ anti-Semites ในอเมริกาอย่างค่อยเป็นค่อยไป,th,Thai,2
baea45ea27,Der New Yorker hat mit Sonderausgaben zurück gekämpft - riesige Bände über Rasse oder Hollywood oder die Zukunft.,"Als Antwort, The New Yorker veröffentlichte massive Sonderausgaben über Themen wie Hollywood, Rasse und die Zukunft.",de,German,0
e5c51b79b0,تدرك واندا تمامًا كأي أم الاحتمالات الجديدة التي تنتج عنك، وتعتبرها شيء رائع جدير بالمعرفة.,واندا أم.,ar,Arabic,0
ddb1c72324,"Çoğu zaman, bu ilk duvar resimleri bir halk sanatı olarak adlandırılmıştır.",Önceki zamanlardan duvar yazıları insanların sanatı olarak da bilinirdi.,tr,Turkish,0
704e053926,"À droite au kilomètre 7, le golf de 18 trous de Pok-Ta-Pok est situé sur une vaste langue de terre qui fait saillie dans le lagon.",La plupart des golfeurs célèbres jouaient au Pok-Ta-Pok.,fr,French,1
cf30162ac3,لہذا آج تم اس دعوت نامے میں توسیع کر رہے ہو کہ آج ہم آپ کے ساتھ مل کر موقع پر مرکز کے چارٹر ایسوسی ایٹ کے طور پر شامل ہونے کا موقع دیتے ہیں.,ہم آپ کو مدنظر پر مرکز کا حصہ بناتے ہیں.,ur,Urdu,0
aff54ab685,مرکزی کمانڈ کے کمانڈر جنرل ٹومی فرکس (سینٹکوم) نے ہمیں بتایا 43 کہ صدر مطمئن نہیں تھا.,صدر کمانڈر جنرل سے خوش نہیں تھے,ur,Urdu,0
0739bab36b,برنسٹین تعارف میں وضاحت کرتا ہے,تمہید میں تفصیل موجود ہے۔,ur,Urdu,0
5ccf61e892,"T bir nezaket olacaktır, yani olacaktır. Bir an için, daha hızlı nefes alıp, yanaklarında ebediyen ve akan bir renkle onun önünde durdu.",Nefes nefeseydi ve bir an için paniklemiş görünüyordu.,tr,Turkish,0
310e62eae0,vài năm về trước tôi là một sinh viên ở đó và đã dành um một học kì du học ở Luân Đôn,"Một vài năm trước, tôi học ở London trong một học kỳ.",vi,Vietnamese,0
9b80981537,"Schwärmerei für Mrs. Dalloway kommen immer wieder, aber es gibt auch eine kritischere Einstellung.",Ebenso wie Schwärmereien existiert für Mrs. Dalloway auch Kritik.,de,German,0
3d3e969e20,"ồ, tôi thấy nhà nước không yêu cầu nó, nó khá là bất thường phải không",Thật kỳ lạ là nhà nước không yêu cầu nó.,vi,Vietnamese,0
e5c4e17a51,"Grâce à votre implication, nous pouvons aider les enfants - comme le petit garçon représenté sur cette page - à devenir de meilleurs citoyens.",Nous travaillons à améliorer la vie des enfants.,fr,French,0
d614f85dde,"Haziran ayının sonunda yapılan milletvekili toplantılarıda, Tenet, el Kaide konusunda Amerika Birleşik Devletleri ile Taliban iş birliği beklentilerini değerlendirmekle görevlendirilmişti.","Bir noktada, el Kaide'ye karşı Taliban ile iş birliğinde bulunma konusu düşünüldü.",tr,Turkish,0
48c3937657,قبل حوالي 1400 سنة من إقامة قصر إستي ، كان ميلريو أيضا المنزل الريفي الكبير لشخص بارز.,كان ميلريو خارج البلاد.,ar,Arabic,0
5361c30d33,Αυτές οι τοποθεσίες είναι όλες κοντά στην Ατλάντα.,Όλες οι τοποθεσίες ήταν στο Λος Άντζελες.,el,Greek,2
73fa311c94,ลุงของฉัน เขาเป็นผู้ชายที่เยี่ยมยอด,ลุงของผมเป็นพวกงี่เง่า!,th,Thai,2
bb7a6fbe4d,"Αυτός ο προϋπολογισμός κάνει κάποιες μεγάλες - αν αμφιλεγόμενες - επιλογές, αν μόνο έμμεσα.",Ο προϋπολογισμός κάνει κάποιες ενδιαφέρουσες κινήσεις.,el,Greek,0
10dd96a6ef,C'est un merveilleux moment de l'année pour raconter des histoires.,Je préfèrerais attendre jusqu'à décembre pour raconter l'histoire.,fr,French,2
1ee638f8a4,राष्ट्रपति बुश ने बाद में इस प्रस्ताव की प्रशंसा करते हुए कहा कि यह उनकी सोच में एक महत्वपूर्ण मोड़ था।,राष्ट्रपति बुश ने नए विचारों के साथ प्रस्तुत होने पर भी अपनी स्थिति पर पुनर्विचार करने से इंकार कर दिया।,hi,Hindi,2
a3804b0df5,"Le programme Enseignant de l'Année est parrainé par Scholastic Inc., bien connu chez les élèves pour distribuer des magasines sympa dont l'annonceur exclusif est les États-Unis.",Le prix de l'Enseignant de l'année est un grand honneur.,fr,French,1
48414551cf,λοιπόν τους κρατάμε αναμφίβολα φτωχούς και πατημένους κάτω και αβοήθητους,Το φτιάχνουμε έτσι ώστε οι φτωχοί άνθρωποι να μην μπορούν να πετύχουν στην κοινωνία μας.,el,Greek,1
b69ee8d6e2,क्यों लगातार समाधान सही समाधान है?,यह स्पष्ट है कि तर्कयुक्त समाधान हमेशा गलत होता है।,hi,Hindi,2
444631ff75,"Ja, als ich einen Cocker Spaniel hatte, war es ein Outdoor-Hund und uh, ich glaube ich mochte das besser, uh-huh","Ich denke, ich bevorzuge Draußen-Hunde wie den Cocker Spaniel, den ich früher hatte.",de,German,0
7b5f47d548,"Добрый день, сэр, - любезно приветствовал его Блад.",Блад пожелал мужчине хорошего дня.,ru,Russian,0
cee372ffa1,"खून के लिए रेल को झुकाया गया, जो कि उसके तुरंत  नीचे तुरंत व्हेपस्टैफ में सुर्खियों के द्वारा निष्पक्ष जवान आदमी से बात कर रहा था।",एक निष्पक्ष युवा व्यक्ति था जो हेलमैन बन गया था।,hi,Hindi,0
2b06e73be3,اگر نجات آرمی کی ریڈ شیل بات کرسکتی ہوتی تو، آپ کو بتاتی کہ کیسے  ہم نے حال ہی میں ایک جو ذیابیطس کے مر یضں کو انسولین ل دی جس کی اس کو ضرورت تھی,نجات کی فوج طبی ضروریات کو سنبھال نہیں رکھتی ہے.,ur,Urdu,2
549c2ca679,Dữ liệu của Ủy ban phân tích dữ liệu của cơ quan kiểm soát không lưu thuộc Cục Quản lý Hàng khôn Liên bang FAA.,Dữ liệu kiểm soát không lưu FAA được phân tích bởi một nhóm độc lập và đã được xác định rằng người kiểm soát đã hoàn thành tốt công việc.,vi,Vietnamese,1
a3ea28eff1,"А я, такой, я и сам знаю, как далеко зашел.","Я сказал им, что знаю, чего добился.",ru,Russian,0
7054928a4c,Sosyal sigorta programlarına işveren varlık katkıları.,İşverenler gıda yardım programlarına bağış yapıyor.,tr,Turkish,1
904bf72cd6,"Rudolph Giuliani defiende su gestión en el asunto del a Amadou Diallo en Newsweek. [El Departamento de Policía de Nueva York] no es el KKK, comenta.",Rudolph Giuliani se disculpó por su forma de manejar el tiroteo de Amadou Diallo.,es,Spanish,2
7ea5f99446,但你为什么不开始呢，因为你已经有更多的时间去思考它，如果你不介意的话。,你应该坚持下去，因为你什么都不知道。,zh,Chinese,2
29271a65cb,"Janga la mabomu ya ubalozi liliwapa nafasi kote serikalini ya uchunguzi kamili, ya tishio la usalama wa kitaifa ambalo Bin Ladin alifanya.",Ulipuaji katika ubalozi uliwaua watu kumi na watano.,sw,Swahili,1
027f82d4de,"Находка, которая захватила воображение всего мира, была сделана одним плотником Джеймсом Уилсоном Маршалом на лесопильном заводе Джона Саттера на Американской реке в Коломе, которая находится на полпути между Сакраменто и Озеро Тахо.",Джеймс Уилсон Маршалл совершил нечто особое.,ru,Russian,0
50f53b0cf6,พิตต์ผู้เฝ้าดูฉากนี้จากรั้วดาดฟ้าเรือบอกเราว่าตำแหน่งท่านลอร์ดของเขานั้นดูเศร้าราวกับนายอำเถอที่จะถูกแขวนคอ,พิตต์ไม่เคยเห็นแบบขุนนางชั้นลอร์ดเป็นหลุมศพอย่างที่เขาเป็นแล้ว,th,Thai,1
9f5db98b4f,"À ce moment, le prêtre place sa main sur le missel et disparaît.",Le prêtre prit le livre et le jeta dans le feu pour le brûler et faire de la chaleur.,fr,French,2
aeb5ae1427,"पढ़ाकू, जो अर्थशास्त्र और कंप्यूटर की कक्षाओं में डूबे रहते हैं, उनकी स्थिति तो और भी निराशाजनक होती है।",पढ़ाकू सामाजिक वार्तालाप में अच्छे नही होते हैं।,hi,Hindi,1
84062033ad,"यदि कप्तान ब्लड को कमीशन प्रदान करना गलती है, तो यह गलती मेरी नहीं है।",कप्तान के खून को कमीशन के साथ देने में कोई गलती नहीं है|,hi,Hindi,2
9082db57d8,لقد ذكر أيضًا أن عطا شمل محطة نووية في قائمته الأولية المستهدفة ، لكن بن لادن قرر التخلي عن تلك الفكرة.,لا توجد منشأة نووية في قائمة الاستهداف النهائية.,ar,Arabic,0
e0e885e513,"Ninakuomba kujiunga na mimi katika kuweka upya ahadi yako ya msaada kwa Maktaba ya Chuo Kikuu katika IUPUI, na kuzingatia kuongeza mchango huo.",IUPUI haikubali misaada tena.,sw,Swahili,2
6f07a4e4f3,Tôi yêu cầu bạn vui lòng cung cấp hôm nay cho IRT và giúp họ tiếp tục công việc tuyệt vời mà họ đã sản xuất được 26 năm.,Làm ơn hãy quyên góp cho IRT hôm nay.,vi,Vietnamese,0
5ec2127c92,"Una vez establecidas, las neuronas comienzan a asumir funciones únicas enviando ramificadores que forman conexiones elaboradas con otras neuronas.",Las neuronas deben estar completamente establecidas antes de que puedan llevar a cabo ciertas funciones.,es,Spanish,1
1d4f7eced4,انہوں نے اضافہ کرنے میں تکلیف نہیں کی تھی، یہاں تک کہ جب رب جولین جب تک، بہتر عمل کے انکشیوں کی پیروی نہیں کرتے، اسے مثال بنائے.,لارڈ جولین اُٹھے اچھے اخلاق کا مظہرہ کرنے کے لیے۔ لیکن انہون نے کھڑے ہونے کی زحمت نہیں کی,ur,Urdu,0
6bdd3a0025,Ο Mihdhar διαμαρτυρήθηκε για τη ζωή στις Ηνωμένες Πολιτείες.,Ο Mihdhar διαμαρτυρήθηκε σε αρκετούς κοντινούς του φίλους στο Πακιστάν.,el,Greek,1
476af208b2,ऑन-ड्यूटी सीढ़ी कंपनियों में एक कप्तान या लेफ्टिनेंट और पांच अग्निशामक शामिल थे।,प्रत्येक सीढ़ी कंपनी को आम तौर पर छह लोगों को सौंपा गया था।,hi,Hindi,0
f9f6914cd0,und gibt dieses Wissen und das Zeug mit und er scheint es zu genießen,"Er scheint es wirklich zu mögen, ins Fitnessstudio zu gehen.",de,German,1
18f4851db8,في العام الماضي ، تعرض أكثر من 48000 طفل من ولاية نيويورك للإساءة والإهمال - تعرضوا للإيذاء والتحرش والاعتداء العاطفي وحُرموا من الرعاية والإشراف الكافيين.,فقط ثلاثة أطفال في ولاية نيويورك قد تم الإعتداء عليهم وإهمالهم العام السابق.,ar,Arabic,2
cb11b634ad,"Ο Καπετάνιος Μπλαντ έβγαλε το καπέλο του και υποκλίθηκε χαιρετώντας, επιστρέφοντας το χαιρετισμό σύντομα και επίσημα.",Ανταποκρίθηκε στο χαιρετισμό του Καπετάνιου Blood με επίσημο και ήρεμο τρόπο.,el,Greek,0
5023d7ad08,"Τι σου αρέσει πιο πολύ, τα μαθηματικά ή οι επιστήμες;","Τι μισείς περισσότερο, τα αγγλικά ή τη φιλοσοφία;",el,Greek,2
73c4124838,"Alt ve üst sınıf lise öğrencileri için, artık okul bütçelerinde sanata gittikçe daha az pay ayrıldığından son derece kritik bir önem taşıyan sanat programlarımız var.",Okulların sanat için pek bütçesi yok.,tr,Turkish,0
f11f4ab824,ليس من الواضح أنه يمكن تثبيت النظام قبل عام 2010 ، ولكن حتى هذا الجدول الزمني قد يكون بطيئًا جدًا ، نظرًا لأخطار الأمان المحتملة.,سيتم تثبيت نظام الأمن في 6 أسابيع ، وأعدكم.,ar,Arabic,2
0eef6833cb,Sina habari za kutosha.,Nahitaji kupata habari zaidi kuhusu hii jambo.,sw,Swahili,0
74cde29abc,"Ήταν πραγματικά ωραίο, και το φόρεμα κινιόταν με τον αέρα λίγο -",Το φόρεμα έκανε κυματισμούς στον άνεμο.,el,Greek,0
d87f719091,euh-huh c'est vrai c'est c'est pas vraiment euh cohérent,"Je ne suis pas d'accord avec toi, c'est très consistent.",fr,French,2
6361ade1e6,Lakini pia kuna ushindani mkali kati ya shule za sheria ili kuvutia wanafunzi bora zaidi na wenye makali zaidi.,Shule za sheria zinataka wanafunzi bora zaidi.,sw,Swahili,0
6c3dab549c,"Jones, refiriéndose a Sir William Johnson, comentó: Fue amado, querido y casi adorado por los indios.",Los indios le mostraron a Sir William Johnson cómo plantar un jardín.,es,Spanish,1
3cfe5e8c6d,"Линии, состоящие из ящиков, показывают уровень благосостояния всех отправителей почты, а линии, состоящие из бриллиантов, показывают технические потери (если они есть) от переключения работы на другую группу.","Линии не показывают ничего, кроме маршрута.",ru,Russian,2
59a2621591,Тон поправки по-прежнему остается уважительным для государственного контроля за избирательным процессом даже для национального бюро.,"Процесс выборов никогда не изменялся штатами, так как у них нет на это полномочий.",ru,Russian,2
1a13579567,"Αφού ζήτησε επανειλημμένα από το Σουδάν να σταματήσει να υποστηρίζει τρομοκρατικές ομάδες, το 1993 η κυβέρνηση των ΗΠΑ χαρακτήρισε τη χώρα ως κράτος-χορηγό της τρομοκρατίας.",Το Σουδάν ορίστηκε ως κρατικός χορηγός της τρομοκρατίας το 1993.,el,Greek,0
38b866eb53,"Nhà ga đã được sơ tán, và cảnh sát đã tìm thấy các bộ phận khác nhau của súng, đạn dược, và đồ dùng quân sự trong túi của người đàn ông bị kiểm tra.",Cảnh sát tìm thấy chai nước trong túi được kiểm tra của người đàn ông.,vi,Vietnamese,1
d7577933fa,Literatürde sıklıkla yer alan iki kavram gelecekteki araştırmaları bilgilendirme konusunda faydalı olabilir.,Değişen araştırmalar açısından yapılacak başka bir şey yok.,tr,Turkish,2
dce3788a21,یقینی طور پر، ایف ڈی اینی ایمرجنسی کو شہر کے ردعمل کے انتظام کے ذمہ دار نہیں تھا، کیونکہ میئر کے ہدایت کی ضرورت ہوگی.,نیویارک پولیس ڈیپارٹمنٹ کو پورے شہر کے ایمرجنسی رسپانس کا کنٹرول حاصل تھا,ur,Urdu,2
25e65d94ae,"Werfen Sie einen Blick auf den Passeig de Gracia im Osten, insbesondere auf die Carriers Diputacie, Consell de Cent, Mallorca und Valancia bis hin zum Markt Mercat de la Concepcie.",Der Markt verkauft viele Früchte und Gemüse.,de,German,1
fa5547749a,"hedefler ortalama haneye soyut görünüyor, artan varlık açıkça geleneksel tanımıyla emeklilik fayda planlarıyla kişisel birikimi etkiliyor.",Ortalama hane üyeleri ayrıca emeklilik planlarıyla kişisel birikimlerini artırmalıdır.,tr,Turkish,1
0ead42d8fd,Anh chỉnh kính viễn vọng của mình lên con số đó.,Ông đã phá vỡ kính thiên văn của mình và do đó không thể nhìn được bất cứ cái gì với nó.,vi,Vietnamese,2
39815759ae,सामाजिक स्वास्थ्य संघ के तीन डिग्रीग्रस्त शिक्षकों ने स्कूल में प्रेजेंटेशनन्स दीं।,सभी पढ़ाने वालो के पास मास्टर डिग्री है,hi,Hindi,1
88f15a92e0,Nhân viên của hạt sẽ có mặt để hỗ trợ các đương sự cùng với nghiên cứu của họ.,Một nhân viên quận có thể giúp mọi người,vi,Vietnamese,0
feb387dd03,"Prendre les privilèges et les immunités des citoyens comme la valeur pivotante de l'ordre nouveau, comme le fait Black, créant ses propres problèmes d'égalité couvert par le droit.",Les citoyens peuvent voir leurs privilèges être retirés par le gouvernement.,fr,French,1
3dec549dae,और वह बहुत तेज बोल रहा है; वह फोन पर बात कर रहा है।,वह एक आईफोन पर बात कर रहा है |,hi,Hindi,1
3017357848,"Grabación de la NYPD, canal de radio de la División de Operaciones Especiales, 11 de septiembre de 2001",Estas grabaciones no se han dado a conocer al público en general debido a su naturaleza sensible.,es,Spanish,1
9ebbb56694,(a) Wandelt alle d oder t im Zielbereich in c.,Nach Abschluss der Konvertierung sollte das Ziel genau vier c's haben.,de,German,1
690a3cc420,Fournir une atmosphère professionnelle à de nombreux acteurs communautaires talentueux pour affiner et perfectionner leurs compétences.,La plupart des acteurs professionnels ont commencé dans des théâtres communautaires.,fr,French,1
8e94c817c4,ان دونوں کو اینٹی کوڈون - کوڈڈ مماثل میکانیزم تبدیل کرے  بغیر تبدیل کیا جاسکتا ہے,آپ کو انٹکوڈون - کوڈڈ ملنے والی میکانیزم کو تبدیل کرنے کی ضرورت نہیں ہے,ur,Urdu,0
d0fa4f2c06,एक वरिष्ठ हिज्बुल्ला सहयोगी उसी विमान पर था जिससे अपहर्ता ईरान तक ले गए थे।,अपहरणकर्ताओं ने पहले ईरान में कुछ समय बिताया था।,hi,Hindi,0
625a60d558,Her zaman minnettar olacağım.,Sonsuza dek minnettarım.,tr,Turkish,0
5397d4fbb9,"Однажды мы туда ездили, и вот возвращаемся мы в лагерь с одного мероприятия, кхм... Включаем свет – а там скунс...","Уже выключив свет, мы обнаружили козу на территории лагеря.",ru,Russian,2
a6fb2b85c9,مینڈلاس ڈائیر کے لامحدود اسٹیک کے مینڈلا ارکان صرف ایک بنیادی عدم اطمینان میں ایک دوسرے سے، اسی وجہ سے قوانین، جو ہر مینڈا پر لاگو ہوتا ہے.,منڈیلا کارکنان دائمی ہیں,ur,Urdu,2
42899a4383,и ты в меньшинстве и ничего не можешь с этим сделать но,В этом случае меньшинства могут иметь существенное преимущество.,ru,Russian,1
7c687a6a2d,لذلك هناك عدد لا يحصى من البرامج الحاسوبية التي لا تعد ولا تحصى.,شيء لا يمكنني عده ولا حصره.,ar,Arabic,2
6de3078c25,Съвместните усилия в Южна Каролина дадоха нов успех през следващата година.,SC работиха заедно.,bg,Bulgarian,0
80b9e1bf67,"1941 se, Civic ne apni munfaradiyat ko barqarar rakha hah",سوک دوسری جنگ عظیم کے خاتمے کے بعد بنائی گئی,ur,Urdu,2
86a92034d5,"Más La encuesta de la Liga Antidifamación describe un descenso continuado en el núcleo duro de antisemitas en América, de un 29 por ciento en 1964 a un 20 por ciento en 1992 y un 12 por ciento actualmente.",La encuesta de la Liga Anti-Difamación contó con participantes de cinco estados americanos.,es,Spanish,1
d6c992057f,ومن أمثلة الاضطرابات المحتمل وقوعها، تلك التي تحدث من خلال الهجمات الأخيرة لرفض الخدمة على مواقع الانترنت الشائعة.,هجمات الحرمان من الخدمة تسبب اضطرابات.,ar,Arabic,0
6ddd3a9828,.. orientation spirituelle et encouragement.,...conseils du cœur et de l'âme.,fr,French,0
5db346fd73,"pekala, bunu yapmak istediğini sanmıyorum ama mutlaka itibarlı bir devlet adamı ya da onun gibi bir şey olurdu",Kral olmak istediğini düşünmüyorum.,tr,Turkish,1
d8daf45f64,国家反恐中心的负责人应该有国家情报副局长的职级，例如行政二级，但是会有不同的头衔。,副国家情报总监的行政级别为二级。,zh,Chinese,0
2f755e9e44,"Вашето членство ще ви осигури достъп до дейностите само за членове, както и пълни права за всички официални сесии на Конвенцията.","Ще бъдете включен в събитията само за членове, които се провеждат на две  седмици.",bg,Bulgarian,1
195b79313a,"Eh bien, pas même pas me dire dernièrement",Ça arrive tous les jours !,fr,French,2
7d513f104f,"Cách xa bờ biển, địa hình dốc qua cây thông, mimosa, bạch đàn và thạch nam đến độ cao gần 915 m (3.000 ft).",Địa hình bằng phẳng.,vi,Vietnamese,2
3ac78dcac2,ہاگ واش،بلکل،زبان کے طور پر ایک نامزد ہے`بیکار،نفرت،اور انسان کی کھپت کے لئے غیر قانونی،جیسا کہ سور سلپس.,ہگواش اس طرح بیان کیا جاتا ہے کہ جو غیر معمولی اور بے معنی ہے.,ur,Urdu,0
0e617791c3,4 августа Президент Буш написал Прездиденту Мушаррафу запросить его поддержку в борьбе с терроризмом и изъявить желание Пакистана активно выступить против Аль-Каиды.,Президент Буш написал в августе письмо президенту Мушаррафу.,ru,Russian,0
75797473a4,Nach Ansicht der Clinton-Regierung sollte das Internet eine zollfrei zone sein.,Die Clinton Administration unterstützt keine Steuersenkung.,de,German,1
d02375e11b,D'autres preuves confirment son récit.,Il y a d'autres informations contenant des preuves qui soutiennent ce qu'elle a dit.,fr,French,0
b4fc20f59d,Mọi thứ chưa tiến triển tốt với anh trong hai tuần qua kể từ khi anh chấp nhận phụng sự Nhà vua.,Giữ anh ta vào ban đêm là một thực tế rằng anh ta chấp nhận hoa hồng của nhà vua.,vi,Vietnamese,0
073ab0c888,Vườn quốc gia Kinabalu chỉ là một trong sáu khu vực được bảo vệ trong tiểu bang.,"Tiểu bang có các khu vực được bảo vệ, bao gồm công viên quốc gia Kinabalu.",vi,Vietnamese,0
180f5ee8a7,西班牙式咒骂和起誓都特别有创造性，从字面来看 echar sapos y culebras 是指“扔青蛙和蛇”。,“Echar sapos y culebras”被认为在西班牙语中是亵渎的话。,zh,Chinese,1
b8d0297eef,"Với sự đóng góp của bạn vào Thư viện, bạn sẽ trở thành thành viên của bạn bè trên toàn thành phố.",Thư viện thực sự đánh giá cao sự đóng góp của bạn và muốn bạn trở thành một Citywide Friend.,vi,Vietnamese,1
abcc92fe38,ชื่ออย่างเป็นทางการของมันคือ Flavian ของผู้สร้างครอบครัวของจักรพรรดิVespasian,Vespasian เป็นจักรพรรดิและมีการตั้งชื่อโรงละคร Flavian ตามชื่อของเขา,th,Thai,0
842f7abca3,Na leo tunapaswa pia kuwa na misingi ya kuzingatia usawa wa mwanadamu kama haki ya msingi ya haki ya kijamii na kisiasa.,Social and political justice should foster human equality.,sw,Swahili,0
5b24560b16,لقد برهن اللغويون أن أول لغة تواصل مشترك (تسمى لغة التواصل المشتركة المتوسطية من قبل العديد من اللغويين) تم التحدث بها في الواقع قبل بدء الحملة الصليبية الأولى في عام 1096 ميلادية.,كان يتحدث أول لغة مشتركة في البحر المتوسط.,ar,Arabic,1
19932c8544,Auld Alliance สนธิสัญญาข้อตกลงระหว่างฝรั่งเศสและสก็อตแลนด์ ถือกำเนิดขึ้น,พันธมิตร Auld ระหว่างฝรั่งเศสและสกอตแลนด์มีมานานหลายร้อยปีแล้ว,th,Thai,1
c6bb469805,"Πίστη, εξηγήσου κατά ένα τρόπο, είπε εκείνος.",An explanation is offered right away.,el,Greek,2
f2bb56ec63,"फिर से, मैं आपको बधाई देना चाहता हूँ इनर सर्किल सदस्यता के आपके एकमत नामांकन के लिए और आपसे आग्रह करता हूँ कि आप इस सम्मान को जल्द से जल्द स्वीकार करें.",अगर आप यह नामांकन स्वीकार करेंगे तो आप का उद्घाटन कल आंतरिक मंडल में किया जाएगा।,hi,Hindi,1
e752be3cc8,Title V运营许可证也必须提供公众评论。,没必要允许公众评论。,zh,Chinese,2
8327dcc6a4,"Nebenbei, wahrscheinlich würde ich etwas anschauen eh vielleicht ein V6","Ich denke, dass ein V6 die beste Lösung ist.",de,German,1
67664b40e6,"Además de Moussaoui, los dos agentes de Al Qaeda identificados por el KSM como posibles candidatos para la segunda oleada de ataques fureon Abderraouf Jdey, también conocido como","Después de la primera oleada de ataques, no hubo más agentes disponibles.",es,Spanish,2
a00eaaef90,คือมันไปถึงจุดที่เครื่องบินสองสามลำบินเข้ามาต่อสัปดาห์ และฉันไม่รู้ว่าพวกมันปิดไปไหนกัน,ทุกๆอาทิตย์จะมีเครื่องบินมากกว่าหนึ่งลำลงจอด,th,Thai,0
4fe95a82b6,. aşağı ve yukarı koşuyor.,Bir aşağı bir yukarı yürümek.,tr,Turkish,2
56f458b56b,มันหมายถึงทุกสิ่งทุกอย่างสำหรับเบ็กกี สเตฟานี มาร์คัสและเอมิลีและนักเรียนเช่นพวกเขา,เบ็กกีไม่สนใจเกี่ยวกับมันเลย,th,Thai,2
e02a82f93f,En San Antonio la actuación de Los Pasores en la iglesia de Nuestra señora de Guadalupe está presente desde 1913.,Hay varias actuaciones al año.,es,Spanish,1
474f196bc8,Bazı sakinleri Kanada Pasifik Demiryolunu inşa etmeye yardım eden yiğit işçilerin soyundan geliyor.,"hiç kimse Canada Pasifik Demiryoulu'nu inşa etmedi,uzaylılar tarafından yaratıldı.",tr,Turkish,2
1c1bea6a27,"29 ดังนั้น, 21 เดือนควรจะสมเหตุสมผล, และในบางกรณีอาจใช้การคำนวณแบบอนุรักษ์นิยมเพื่อประมาณค่าเวลาที่จำเป็นทั้งหมดในการติดตั้งเพิ่มเติมหม้อไอน้ำแบบยูทิลิตี้ตัวเดียว",ไม่เคยใช้เวลาน้อยกว่า 21 เดือน,th,Thai,1
40c16dd94c,"Katılanlara, adayların isimleri, adresleri ve telefon numaraları ile okulun ihtiyaçlarına dair gerekli bilgiler verilecektir.",Katılımcılara potansiyel iletişim bilgileri ve arka plan bilgileri verilecektir.,tr,Turkish,0
50e9d7912b,"Manchmal möchte man glauben, dass alle Englisch sprechenden Menschen in eine Anstalt gehören.",Trotz dieser Erscheinung sind Englischsprachige nicht ungewöhnlich anfällig für mentale Instabilität.,de,German,1
d0ee08c437,"La Vida de un Bato Loco, geschrieben von einem Informanten von Linda Katz und erneuert in ihrem Werk, ist ein gutes Beispiel des literarischen Gebrauchs von cale.",Linda Katz war eine Rauschgiftfahnderin.,de,German,0
aeb072b699,Clarke บอกว่า Rice ซึ่งเป็น National Security Advisor ถึงสองครั้งว่า นักสืบลับของอัลเคดาน่าจะอยู่ไปสหรัฐฯแล้ว,คลาร์กบอกที่ปรึกษาด้านความปลอดภัยแห่งชาติ ไรซ์ สี่หนว่ากลุ่มผู้ก่อการร้ายอัลกออิดะห์ที่ซุ่มกระทำการลับได้แฝงตัวอยู่ในสหรัฐอเมริกา,th,Thai,1
04dd718371,"Да, ха-ха, да, хорошо, это Фресно, ха-ха!",Я родился во Фресно.,ru,Russian,1
dc1579f33e,"Yeye akawa, Usijali kuhusu hilo, unajua, chukua muda wako tu.",Aliniambia nafaa kuharakisha mara moja.,sw,Swahili,2
5b47900535,"Las palabras suaves y cálidas de los niños nos permiten calmar nuestros temores sobre los ordenadores que se bloquean, explotan y suspenden.","Las palabras de los niños alivian los accidentes, las bombas y las interrupciones en las computadoras.",es,Spanish,2
2da53e9037,"Μέχρι να γίνει αυτό, θα απαγγέλλονται προσευχές.",Κανείς δεν προσεύχεται.,el,Greek,2
80ac8e00ef,"Bildiğiniz gibi bu gruba üyelik, hukuk fakültesine yıllık 1.000 $ veya daha fazla miktarda bağış yapan dostları ve mezunları içermektedir.",Bu gruptan okula maddi katkılarda bulunmasını istemeyi planlıyoruz ama bu daha önce hiç olmadı.,tr,Turkish,2
